Sentence #,Word,POS,Tag
Sentence,gagal ,ADJ,O
Sentence,Selasa  ,PROPN,O
Sentence,", PUNCT O",,O
Sentence,tambahnya ,NOUN,O
Sentence,", PUNCT O",,O
Sentence,Perundingan-perundingan  ,NOUN,
Sentence,gencatan ,NOUN,O
Sentence,senjata ,NOUN,O
Sentence,tidak ,PART,O
Sentence,langsung ,ADJ,O
Sentence,yang ,PRON,O
Sentence,ditengahi  ,VERB,O
Sentence,Mesir ,PROPN,B-LOC
Sentence,untuk ,ADP,O
Sentence,menghentikan  ,VERB,O
Sentence,konflik  ,NOUN,O
Sentence,itu ,DET,O
Sentence,gagal ,VERB,O
Sentence,setelah ,ADP,O
Sentence,serangan-serangan ,NOUN ,O
Sentence,roket ,NOUN,O
Sentence,dari ,ADP,O
Sentence,Gaza ,PROPN,B-LOC
Sentence,dalam ,ADP,O
Sentence,satu ,NUM,O
Sentence,gencatan ,NOUN,O
Sentence,senjata ,NOUN,O
Sentence,dan  ,CCONJ,O
Sentence,Israel  ,PROPN,B-LOC
Sentence,menanggapinya  ,VERB,O
Sentence,dengan  ,ADP,O
Sentence,serangan NOUN O,NOUN,O
Sentence,serangan ,NOUN,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sama ,ADJ,O
Sentence,seperti ,ADP,O
Sentence,virus ,NOUN ,O
Sentence,lain ,ADJ,O
Sentence,yang ,PRON,O
Sentence,penularannya  ,NOUN,O
Sentence,langsung ,ADJ,O
Sentence,antar ,ADP,O
Sentence,kontak ,NOUN,O
Sentence,manusia  ,NOUN,O
Sentence,", PUNCT O",,O
Sentence,bisa ,ADV,O
Sentence,saja ,ADV,O
Sentence,pasien ,NOUN,O
Sentence,yang  ,PRON,O
Sentence,mengalami  ,VERB,O
Sentence,infeksi ,NOUN,O
Sentence,virus ,NOUN,O
Sentence,ini ,DET,O
Sentence,berasal ,VERB,O
Sentence,dari ,ADP,O
Sentence,negara ,NOUN,O
Sentence,lain ,ADJ,O
Sentence,atau ,CCONJ,O
Sentence,ditemukan  ,VERB,O
Sentence,kasusnya  ,NOUN,O
Sentence,di ,ADP,O
Sentence,negara ,NOUN,O
Sentence,lain ,ADJ,O
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Dia PRON O,,O
Sentence,berharap  ,VERB,O
Sentence,pembukaan ,NOUN,O
Sentence,kantor ,NOUN,O
Sentence,cabang ,NOUN,O
Sentence,OJK ,PROPN,B-ORG
Sentence,di ,ADP,O
Sentence,beberapa ,DET,O
Sentence,daerah ,NOUN,O
Sentence,dapat ,ADV,O
Sentence,membantu ,VERB,O
Sentence,untuk ,ADP,O
Sentence,meningkatkan ,VERB,O
Sentence,meningkatkan  ,NOUN,O
Sentence,literasi ,NOUN,O
Sentence,pada ,ADP,O
Sentence,masyarakat ,NOUN,O
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Kami ,PRON,O
Sentence,menyergap  ,VERB,O
Sentence,setiap ,DET,O
Sentence,gerakan ,NOUN,O
Sentence,ilegal ,ADJ,O
Sentence,dan ,CCONJ,O
Sentence,kedua ,NUM,O
Sentence,pihak ,NOUN,O
Sentence,menandatangani  ,VERB,O
Sentence,sejumlah  ,DET,O
Sentence,kesepakatan ,NOUN,O
Sentence,mengenai ,ADP,O
Sentence,pengawasan ,NOUN,O
Sentence,perbatasan  ,NOUN,O
Sentence,yang ,PRON,O
Sentence,ketat ,ADJ,O
Sentence,dan ,CCONJ,O
Sentence,kerja ,NOUN,O
Sentence,sama ,ADJ,O
Sentence,untuk ,ADP,O
Sentence,memberantas ,NOUN,O
Sentence,narkotika ,NOUN,O
Sentence,", PUNCT O",,O
Sentence,kata ,NOUN,O
Sentence,Kapten ,PROPN,O
Sentence,Shahid ,PROPN,B-PER
Sentence,", PUNCT O",,O
Sentence,seorang ,DET,O
Sentence,jurubicara  ,NOUN,O
Sentence,pasukan  ,NOUN,O
Sentence,keamanan  ,NOUN,O
Sentence,perbatasan  ,NOUN,O
Sentence,Pakistan  ,PROPN,O
Sentence,di ,ADP,O
Sentence,Quetta  ,PROPN,B-LOC
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Dia  ,PRON,O
Sentence,bangkit ,VERB ,O
Sentence,dari ,ADP,O
Sentence,keterpurukan  ,NOUN,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Beragam  ,NOUN,O
Sentence,jurusan ,NOUN,O
Sentence,yang ,PRON,O
Sentence,ditempuh ,VERB,O
Sentence,para ,DET,O
Sentence,mahasiswa  ,NOUN,O
Sentence,menjadi,VERB,O
Sentence,sumber ,NOUN,O
Sentence,mengatasi  ,VERB,O
Sentence,dan ,CCONJ,O
Sentence,menyelesaikan  ,VERB,O
Sentence,permasalahan  ,NOUN,O
Sentence,kesejahteraan  ,NOUN,O
Sentence,sosial ,NOUN,O
Sentence,", PUNCT O",,O
Sentence,terang ,VERB,O
Sentence,Mensos  ,PROPN,O
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Ada ,VERB,O
Sentence,beberapa  ,DET,O
Sentence,alasan ,NOUN,O
Sentence,mengapa ,ADV,O
Sentence,akhirnya  ,ADV,O
Sentence,Bali ,PROPN,B-LOC
Sentence,yang ,PRON,O
Sentence,dipilih ,VERB,O
Sentence,sebagai ,ADP,O
Sentence,tempat ,NOUN,O
Sentence,penyelenggaraan  ,NOUN,O
Sentence,KLB ,PROPN ,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Hasil ,NOUN,O
Sentence,persidangan ,NOUN,O
Sentence,atas ,ADP,O
Sentence,gugatan  ,NOUN,O
Sentence,tersebut ,DET,O
Sentence,", PUNCT O",,O
Sentence,menurut ,ADP ,O
Sentence,Firman ,NOUN,B-PER
Sentence,", PUNCT O",,O
Sentence,tak ,PART,O
Sentence,bisa ,ADV,O
Sentence,menjadi ,VERB,O
Sentence,novum ,NOUN,O
Sentence,untuk ,ADP,O
Sentence,menggugat  ,VERB,O
Sentence,hasil ,NOUN,O
Sentence,pemilihan  ,NOUN,O
Sentence,presiden ,NOUN ,O
Sentence,ke ,ADP ,O
Sentence,Mahkamah ,PROPN,B-ORG
Sentence,Konstitusi  ,PROPN,I-ORG
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Jawa ,PROPN ,B-LOC
Sentence,Tengah  ,PROPN ,I-LOC
Sentence,V ,PROPN ,O
Sentence,itu  ,DET,O
Sentence,daerah ,NOUN ,O
Sentence,merah ,ADJ ,O
Sentence,", PUNCT O",,O
Sentence,bukan  ,PART,O
Sentence,basis  ,NOUN,O
Sentence,PPP ,PROPN ,B-ORG
Sentence,. PUNCT O,,O
Sentence,Kami ,PRON ,O
Sentence,berharap ,VERB ,O
Sentence,dia ,PRON ,O
Sentence,bisa  ,ADV,O
Sentence,mendapatkan ,VERB ,O
Sentence,kursi ,NOUN ,O
Sentence,buat ,ADP ,O
Sentence,PPP ,PROPN ,B-ORG
Sentence,", PUNCT O",,
Sentence,kata ,NOUN,O
Sentence,Fernita ,PROPN ,B-PER
Sentence,seusai ADJ O,,O
Sentence,menyerahkan VERB O,,O
Sentence,berkas NOUN O,,O
Sentence,bakal NOUN O,,O
Sentence,caleg PROPN O,,O
Sentence,PPP PROPN B-ORG,,
Sentence,yang PRON O,,O
Sentence,telah ADV O,,O
Sentence,diperbaiki VERB O,,O
Sentence,di ADP O,,O
Sentence,Kantor PROPN B-LOC,,
Sentence,Komisi PROPN I-LOC,,
Sentence,Pemilihan PROPN I-LOC,,
Sentence,Umum PROPN I-LOC,,
Sentence,(KPU) PROPN I-LOC,,
Sentence,", PUNCT O",,O
Sentence,Menteng PROPN B-LOC,,
Sentence,", PUNCT O",,O
Sentence,Jakarta PROPN B-LOC,,
Sentence,Pusat PROPN I-LOC,,
Sentence,", PUNCT O",,O
Sentence,Rabu PROPN O,,O
Sentence,(22/5/2013) PUNCT O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,O
Sentence,", PUNCT O",,
Sentence,bukan PART O,,O
Sentence,yang PRON O,,O
Sentence,terbaik ADJ O,,O
Sentence,karena SCONJ O,,O
Sentence,mereka PRON O,,O
Sentence,hanya ADV O,,O
Sentence,kenal VERB O,,O
Sentence,Bali PROPN B-LOC,,
Sentence,", PUNCT O",,O
Sentence,kata NOUN O,,O
Sentence,MA PROPN B-PER,,
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Sebelumnya ADV O,,O
Sentence,", PUNCT O",,O
Sentence,Kepala NOUN O,,O
Sentence,Bidang PROPN B-ORG,,
Sentence,Peternakan PROPN I-ORG,,
Sentence,Dinas PROPN I-ORG,,
Sentence,Pertanian PROPN I-ORG,,
Sentence,dan CCONJ I-ORG,,
Sentence,Peternakan PROPN I-ORG,,
Sentence,Diah PROPN B-PER,,
Sentence,Ningrum PROPN I-PER,,
Sentence,pun PART O,,O
Sentence,mengatakan VERB O,,O
Sentence,bahwa SCONJ O,,O
Sentence,hewan NOUN O,,O
Sentence,tersebut DET O,,O
Sentence,merupakan VERB O,,O
Sentence,hewan NOUN O,,O
Sentence,langka NOUN O,,O
Sentence,dan CCONJ O,,O
Sentence,beracun ADJ O,,O
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Keluarganya NOUN O,,O
Sentence,melaporkannya VERB O,,O
Sentence,telah ADV O,,O
Sentence,hilang VERB O,,O
Sentence,setelah SCONJ O,,O
Sentence,ia PRON O,,O
Sentence,tidak PART O,,O
Sentence,memberi VERB O,,O
Sentence,kabar NOUN O,,O
Sentence,kepada ADP O,,O
Sentence,keluarganya NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,disebutkan VERB O,,O
Sentence,surat NOUN O,,O
Sentence,kabar NOUN O,,O
Sentence,itu DET O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Surat NOUN O,,O
Sentence,kabar NOUN O,,O
Sentence,itu DET O,,O
Sentence,mengutip VERB O,,O
Sentence,kementerian NOUN B-ORG,,
Sentence,luar ADP I-ORG,,
Sentence,negeri NOUN I-ORG,,
Sentence,yang PRON O,,O
Sentence,menegaskan VERB O,,O
Sentence,bahwa SCONJ O,,O
Sentence,tak PART O,,O
Sentence,ada VERB O,,O
Sentence,uang NOUN O,,O
Sentence,tebusan NOUN O,,O
Sentence,yang PRON O,,O
Sentence,dibayar VERB O,,O
Sentence,untuk ADP O,,O
Sentence,pembebasan NOUN O,,O
Sentence,pria NOUN O,,O
Sentence,itu DET O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,OJK PROPN B-ORG,,
Sentence,saat NOUN O,,O
Sentence,ini DET O,,O
Sentence,", PUNCT O",,O
Sentence,kata NOUN O,,O
Sentence,Sri PROPN B-PER,,
Sentence,", PUNCT O",,O
Sentence,masih ADV O,,O
Sentence,melakukan VERB O,,O
Sentence,survei NOUN O,,O
Sentence,untuk ADP O,,O
Sentence,mengukur VERB O,,O
Sentence,tingkat NOUN O,,O
Sentence,literasi NOUN O,,O
Sentence,keuangan NOUN O,,O
Sentence,masyarakat NOUN O,,O
Sentence,pada ADP O,,O
Sentence,2014 NUM O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pada ADP O,,O
Sentence,30 NUM O,,O
Sentence,Juni NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,sebagian DET O,,O
Sentence,besar ADJ O,,O
Sentence,dari ADP O,,O
Sentence,defisit NOUN O,,O
Sentence,perdagangan NOUN O,,O
Sentence,kita PRON O,,O
Sentence,menurun VERB O,,O
Sentence,! PUNCT O,,
Sentence,,,
Sentence,Departemen PROPN O,,O
Sentence,ini DET O,,O
Sentence,", PUNCT O",,O
Sentence,yang PRON O,,O
Sentence,bermasalah VERB O,,O
Sentence,rumit ADJ O,,O
Sentence,berupaya VERB O,,O
Sentence,mempromosikan VERB O,,O
Sentence,perubahan-perubahan NOUN O,,O
Sentence,perburuhan NOUN O,,O
Sentence,pemerintahan NOUN O,,O
Sentence,ke ADP O,,O
Sentence,depan NOUN O,,O
Sentence,dalam ADP O,,O
Sentence,pemilihan NOUN O,,O
Sentence,umum ADJ O,,O
Sentence,pada ADP O,,O
Sentence,akhir NOUN O,,O
Sentence,tahun NOUN O,,O
Sentence,ini DET O,,O
Sentence,", PUNCT O",,O
Sentence,akan ADV O,,O
Sentence,dipercayakan VERB O,,O
Sentence,kepada ADP O,,O
Sentence,menteri NOUN O,,O
Sentence,pelayanan NOUN O,,O
Sentence,umum ADJ O,,O
Sentence,Joe PROPN B-PER,,
Sentence,Hockey PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Hanung PROPN B-PER,,
Sentence,mengatakan VERB O,,O
Sentence,untuk ADP O,,O
Sentence,pemangkasan NOUN O,,O
Sentence,harian ADJ O,,O
Sentence,di ADP O,,O
Sentence,setiap DET O,,O
Sentence,SPBU PROPN B-LOC,,
Sentence,jenis NOUN O,,O
Sentence,premium NOUN O,,O
Sentence,mencapai VERB O,,O
Sentence,5% SYM O,,O
Sentence,", PUNCT O",,O
Sentence,sedangkan SCONJ O,,O
Sentence,untuk ADP O,,O
Sentence,BBM NOUN O,,O
Sentence,solar NOUN O,,O
Sentence,subsidi NOUN O,,O
Sentence,jumlahnya NOUN O,,O
Sentence,yang PRON O,,O
Sentence,dipangkas ADJ O,,O
Sentence,10%-15% SYM O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kalau SCONJ O,,O
Sentence,melihat VERB O,,O
Sentence,pertumbuhan NOUN O,,O
Sentence,seperti ADP O,,O
Sentence,ini DET O,,O
Sentence,", PUNCT O",,O
Sentence,apalagi VERB O,,O
Sentence,penduduk NOUN O,,O
Sentence,Indonesia PROPN O,,O
Sentence,yang PRON O,,O
Sentence,mencapai VERB O,,O
Sentence,220 NUM O,,O
Sentence,juta NUM O,,O
Sentence,jiwa NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,saya PRON O,,O
Sentence,tidak PART O,,O
Sentence,ragu NOUN O,,O
Sentence,akhir NOUN O,,O
Sentence,tahun NOUN O,,O
Sentence,kita PRON O,,O
Sentence,bisa ADV O,,O
Sentence,menembus VERB O,,O
Sentence,cukup ADV O,,O
Sentence,tinggi ADJ O,,O
Sentence,", PUNCT O",,O
Sentence,bahkan SCONJ O,,O
Sentence,Rp100 PROPN O,,O
Sentence,triliun PROPN O,,O
Sentence,bisa ADV O,,O
Sentence,ditembus VERB O,,O
Sentence,dalam ADP O,,O
Sentence,waktu NOUN O,,O
Sentence,dekat ADJ O,,O
Sentence,", PUNCT O",,O
Sentence,katanya NOUN O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Podium PROPN O,,O
Sentence,yang PRON O,,O
Sentence,terdiri VERB O,,O
Sentence,dari ADP O,,O
Sentence,4 NUM O,,O
Sentence,lantai NOUN O,,O
Sentence,bergaya VERB O,,O
Sentence,klasik ADJ O,,O
Sentence,tampil VERB O,,O
Sentence,sebagai ADP O,,O
Sentence,gedung NOUN O,,O
Sentence,utama ADJ O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Mantan PROPN O,,O
Sentence,Kabareskrim PROPN O,,O
Sentence,Polri PROPN B-ORG,,
Sentence,Komjen PROPN O,,O
Sentence,Susno PROPN B-PER,,
Sentence,Duadji PROPN I-PER,,
Sentence,menegaskan VERB O,,O
Sentence,", PUNCT O",,O
Sentence,ia PRON O,,O
Sentence,tidak PART O,,O
Sentence,pernah ADV O,,O
Sentence,menerima VERB O,,O
Sentence,uang NOUN O,,O
Sentence,bahkan SCONJ O,,O
Sentence,janji NOUN O,,O
Sentence,sekalipun ADV O,,O
Sentence,terkait VERB O,,O
Sentence,mafia NOUN O,,O
Sentence,kasus NOUN O,,O
Sentence,Gayus PROPN B-PER,,
Sentence,Halomoan PROPN I-PER,,
Sentence,Tambunan PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Seandainya SCONJ O,,O
Sentence,Ani PROPN B-PER,,
Sentence,menjadi VERB O,,O
Sentence,ketua NOUN O,,O
Sentence,umum ADJ O,,O
Sentence,", PUNCT O",,O
Sentence,ia PRON O,,O
Sentence,berujar VERB O,,O
Sentence,", PUNCT O",,O
Sentence,tinggal VERB O,,O
Sentence,mengatur VERB O,,O
Sentence,teknis ADJ O,,O
Sentence,ketua NOUN O,,O
Sentence,harian ADJ O,,O
Sentence,atau CCONJ O,,O
Sentence,wakil NOUN O,,O
Sentence,ketua NOUN O,,O
Sentence,umum ADJ O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Komisi PROPN B-ORG,,
Sentence,Nasional PROPN I-ORG,,
Sentence,Hak PROPN I-ORG,,
Sentence,Asasi PROPN I-ORG,,
Sentence,Manusia PROPN I-ORG,,
Sentence,mendorong VERB O,,O
Sentence,agar ADP O,,O
Sentence,kabinet NOUN O,,O
Sentence,baru ADJ O,,O
Sentence,presiden NOUN O,,O
Sentence,terpilih VERB O,,O
Sentence,Joko PROPN B-PER,,
Sentence,Widodo PROPN I-PER,,
Sentence,segera ADV O,,O
Sentence,mengambil VERB O,,O
Sentence,langkah NOUN O,,O
Sentence,konkret NOUN O,,O
Sentence,penuntasan NOUN O,,O
Sentence,kasus NOUN O,,O
Sentence,pelanggaran NOUN O,,O
Sentence,HAM NOUN O,,O
Sentence,yang PRON O,,O
Sentence,belum ADV O,,O
Sentence,selesai VERB O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Menurut ADP O,,O
Sentence,Slamet PROPN B-PER,,
Sentence,", PUNCT O",,O
Sentence,dengan ADP O,,O
Sentence,adanya PRON O,,O
Sentence,putusan NOUN O,,O
Sentence,MK PROPN B-ORG,,
Sentence,tentang ADP O,,O
Sentence,perselisihan NOUN O,,O
Sentence,hasil NOUN O,,O
Sentence,pemilihan NOUN O,,O
Sentence,umum ADJ O,,O
Sentence,(PHPU) PROPN O,,O
Sentence,berarti VERB O,,O
Sentence,putusan NOUN O,,O
Sentence,KPU PROPN B-ORG,,
Sentence,tentang ADP O,,O
Sentence,presiden NOUN O,,O
Sentence,dan CCONJ O,,O
Sentence,wakil NOUN O,,O
Sentence,presiden NOUN O,,O
Sentence,terpilih VERB O,,O
Sentence,", PUNCT O",,O
Sentence,yaitu SCONJ O,,O
Sentence,pasangan NOUN O,,O
Sentence,Jokowi-JK PROPN B-PER,,
Sentence,sudah ADV O,,O
Sentence,efektif ADJ O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Andrew PROPN B-PER,,
Sentence,Brown PROPN I-PER,,
Sentence,", PUNCT O",,O
Sentence,dari ADP O,,O
Sentence,POTM PROPN B-ORG,,
Sentence,", PUNCT O",,
Sentence,mengatakan VERB O,,O
Sentence,harga NOUN O,,O
Sentence,itu DET O,,O
Sentence,bervariasi VERB O,,O
Sentence,secara ADP O,,O
Sentence,drastis ADJ O,,O
Sentence,di ADP O,,O
Sentence,12 NUM O,,O
Sentence,kota NOUN O,,O
Sentence,yang PRON O,,O
Sentence,diriset VERB O,,O
Sentence,", PUNCT O",,O
Sentence,semuanya PRON O,,O
Sentence,mengklaim VERB O,,O
Sentence,memiliki VERB O,,O
Sentence,tujuan NOUN O,,O
Sentence,wisata NOUN O,,O
Sentence,budaya NOUN O,,O
Sentence,kelas NOUN O,,O
Sentence,dunia NOUN O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Kami PRON O,,O
Sentence,katakan NOUN O,,O
Sentence,tidak PART O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Perawatan NOUN O,,O
Sentence,ditujukan VERB O,,O
Sentence,untuk ADP O,,O
Sentence,mengatasi VERB O,,O
Sentence,komplikasi NOUN O,,O
Sentence,akibat NOUN O,,O
Sentence,komplikasi NOUN O,,O
Sentence,virus NOUN O,,O
Sentence,tersebut DET O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sejumlah DET O,,O
Sentence,dari ADP O,,O
Sentence,mereka PRON O,,O
Sentence,yang PRON O,,O
Sentence,dieksekusi VERB O,,O
Sentence,itu DET O,,O
Sentence,dituduh VERB O,,O
Sentence,melakukan VERB O,,O
Sentence,serangan NOUN O,,O
Sentence,di ADP O,,O
Sentence,prefektur PROPN B-LOC,,
Sentence,Aksu PROPN I-LOC,,
Sentence,", PUNCT O",,O
Sentence,Xinjiang PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,kota-kota NOUN O,,O
Sentence,Kashgar PROPN B-LOC,,
Sentence,dan CCONJ O,,
Sentence,Hotan PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,tambah VERB O,,O
Sentence,kantor NOUN O,,O
Sentence,berita NOUN O,,O
Sentence,itu DET O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Pasti PROPN O,,O
Sentence,lebih ADV O,,O
Sentence,kompetitif ADJ O,,O
Sentence,. PUNCT O,,O
Sentence,Dalam ADP O,,O
Sentence,survei-survei PROPN O,,O
Sentence,Golkar PROPN B-ORG,,
Sentence,selalu ADV O,,O
Sentence,memimpin VERB O,,O
Sentence,. PUNCT O,,O
Sentence,Jadi PRON O,,O
Sentence,", PUNCT O",,O
Sentence,kami PRON O,,O
Sentence,optimis ADJ O,,O
Sentence,dapat ADV O,,O
Sentence,memenangkan VERB O,,O
Sentence,pertarungan NOUN O,,O
Sentence,di ADP O,,O
Sentence,Pileg PROPN O,,O
Sentence,2014 NUM O,,O
Sentence,", PUNCT O",,O
Sentence,Nurul PROPN B-PER,,
Sentence,menegaskan VERB O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,SBY PROPN B-PER,,
Sentence,", PUNCT O",,O
Sentence,kata NOUN O,,O
Sentence,Anas PROPN B-PER,,
Sentence,", PUNCT O",,O
Sentence,tidak PART O,,O
Sentence,berniat VERB O,,O
Sentence,menambah VERB O,,O
Sentence,periode NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,tapi SCONJ O,,O
Sentence,berkonsentrasi VERB O,,O
Sentence,untuk ADP O,,O
Sentence,menambah VERB O,,O
Sentence,prestasi NOUN O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Selain ADP O,,O
Sentence,sebagai ADP O,,O
Sentence,obat NOUN O,,O
Sentence,luka NOUN O,,O
Sentence,bakar NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,produk NOUN O,,O
Sentence,ini DET O,,O
Sentence,bisa ADV O,,O
Sentence,dimanfaatkan VERB O,,O
Sentence,untuk ADP O,,O
Sentence,menyembuhkan VERB O,,O
Sentence,luka NOUN O,,O
Sentence,gores NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,luka NOUN O,,O
Sentence,bekas NOUN O,,O
Sentence,bedah ADJ O,,O
Sentence,", PUNCT O",,O
Sentence,dan CCONJ O,,O
Sentence,berbagai DET O,,O
Sentence,macam NOUN O,,O
Sentence,luka NOUN O,,O
Sentence,pada ADP O,,O
Sentence,kulit NOUN O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Namun SCONJ O,,O
Sentence,", PUNCT O",,O
Sentence,hingga ADP O,,O
Sentence,saat NOUN O,,O
Sentence,ini DET O,,O
Sentence,belum ADV O,,O
Sentence,ada VERB O,,O
Sentence,keputusan NOUN O,,O
Sentence,mengenai ADP O,,O
Sentence,waktu NOUN O,,O
Sentence,eksekusi NOUN O,,O
Sentence,mati ADJ O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Anggota NOUN O,,O
Sentence,Komisi PROPN O,,O
Sentence,X PROPN O,,O
Sentence,DPR PROPN B-ORG,,
Sentence,dari ADP O,,O
Sentence,Partai PROPN B-ORG,,
Sentence,Demokrat PROPN I-ORG,,
Sentence,", PUNCT O",,
Sentence,Vena PROPN B-PER,,
Sentence,Melinda PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,mendukung NOUN O,,O
Sentence,penerapan NOUN O,,O
Sentence,tata NOUN O,,O
Sentence,tertib NOUN O,,O
Sentence,pelarangan NOUN O,,O
Sentence,rok NOUN O,,O
Sentence,mini NOUN O,,O
Sentence,atau CCONJ O,,O
Sentence,pakaian NOUN O,,O
Sentence,seksi NOUN O,,O
Sentence,bagi ADP O,,O
Sentence,staf NOUN O,,O
Sentence,dan CCONJ O,,O
Sentence,anggota NOUN O,,O
Sentence,di ADP O,,O
Sentence,lingkungan NOUN B-LOC,,
Sentence,DPR PROPN I-LOC,,
Sentence,. PUNCT O,,O
Sentence,,,
Sentence,Ketua NOUN O,,O
Sentence,Umum ADJ O,,O
Sentence,Partai PROPN B-ORG,,
Sentence,Persatuan PROPN I-ORG,,
Sentence,Pembangunan PROPN I-ORG,,
Sentence,(PPP) PROPN I-ORG,,
Sentence,hasil NOUN O,,O
Sentence,Muktamar PROPN O,,O
Sentence,VIII PROPN O,,O
Sentence,Surabaya PROPN B-LOC,,
Sentence,", PUNCT O",,
Sentence,M PROPN B-PER,,
Sentence,Romahurmuziy PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,telah ADV O,,O
Sentence,menyatakan VERB O,,O
Sentence,mendukung NOUN O,,O
Sentence,pemerintahan NOUN O,,O
Sentence,presiden NOUN O,,O
Sentence,dan CCONJ O,,O
Sentence,wakil NOUN O,,O
Sentence,presiden NOUN O,,O
Sentence,terpilih VERB O,,O
Sentence,Joko PROPN B-PER,,
Sentence,Widodo PROPN I-PER,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Sikap PROPN O,,O
Sentence,dan CCONJ O,,O
Sentence,pendirian NOUN O,,O
Sentence,SBY PROPN B-PER,,
Sentence,sudah ADV O,,O
Sentence,amat ADV O,,O
Sentence,terang VERB O,,O
Sentence,dan CCONJ O,,O
Sentence,tegas ADJ O,,O
Sentence,. PUNCT O,,O
Sentence,Tidak PART O,,O
Sentence,ada VERB O,,O
Sentence,keraguan NOUN O,,O
Sentence,sedikitpun ADV O,,O
Sentence,tentang ADP O,,O
Sentence,hal NOUN O,,O
Sentence,ini DET O,,O
Sentence,. PUNCT O,,O
Sentence,Cukup PRON O,,O
Sentence,dua NUM O,,O
Sentence,periode NOUN O,,O
Sentence,", PUNCT O",,
Sentence,kata NOUN O,,O
Sentence,Anas PROPN B-PER,,
Sentence,dalam ADP O,,O
Sentence,pesan NOUN O,,O
Sentence,singkatnya NOUN O,,O
Sentence,pada ADP O,,O
Sentence,wartawan NOUN O,,O
Sentence,", PUNCT O",,O
Sentence,Rabu PROPN O,,O
Sentence,(18/8) PUNCT O,,O
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Terpidana PROPN O,,O
Sentence,mati VERB O,,O
Sentence,kasus NOUN O,,O
Sentence,narkoba NOUN O,,O
Sentence,yang PRON O,,O
Sentence,merupakan VERB O,,O
Sentence,warga NOUN O,,O
Sentence,negara NOUN O,,O
Sentence,Perancis PROPN O,,O
Sentence,", PUNCT O",,O
Sentence,Serge PROPN B-PER,,
Sentence,Atlaoui PROPN I-PER,,
Sentence,", PUNCT O",,
Sentence,mengajukan VERB O,,O
Sentence,upaya NOUN O,,O
Sentence,hukum NOUN O,,O
Sentence,lanjutan NOUN O,,O
Sentence,berupa VERB O,,O
Sentence,peninjauan NOUN O,,O
Sentence,kembali VERB O,,O
Sentence,ke ADP O,,O
Sentence,Pengadilan PROPN B-ORG,,
Sentence,Negeri PROPN I-ORG,,
Sentence,Tangerang PROPN I-ORG,,
Sentence,. PUNCT O,,
Sentence,,,
Sentence,Terpaksa PROPN O,,O
Sentence,", PUNCT O",,O
Sentence,banyak ADV O,,O
Sentence,orang NOUN O,,O
Sentence,yang PRON O,,O
Sentence,akhirnya ADV O,,O
Sentence,makan VERB O,,O
Sentence,lagi ADV O,,O
Sentence,meskipun SCONJ O,,O
Sentence,sebenarnya ADV O,,O
Sentence,sudah ADV O,,O
Sentence,makan VERB O,,O
